Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19590530.19.21,Summary,5/30/59,21:40:00,3,Iowa,-,-,1,0,0,200,2,Emmet,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.4,-94.72,-,-,1,,334,Unmodified
19590531.19.22,Summary,5/31/59,1:15:00,3,Iowa,-,-,2,0,0,440,17,Story,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.05,-93.43,42.22,-93.18,1,,335,Unmodified
19590625.19.23,Summary,6/25/59,22:00:00,3,Iowa,-,-,1,0,0,200,1,Howard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.33,-92.1,-,-,1,,395,Unmodified
19590628.19.24,Summary,6/28/59,3:15:00,3,Iowa,-,-,0,0,0,300,2,Story,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.05,-93.43,-,-,1,,404,Unmodified
19590708.19.25,Summary,7/8/59,15:00:00,3,Iowa,-,-,1,0,0,200,1,Floyd,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.18,-92.67,-,-,1,,430,Unmodified
19600329.19.1,Summary,3/29/60,19:00:00,3,Iowa,-,-,2,0,0,200,6.6,Lee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.67,-91.33,40.77,-91.3,1,,49,Unmodified
19600416.19.2,Summary,4/16/60,14:30:00,3,Iowa,-,-,3,1,5,800,29.8,Grundy,Black Hawk,Buchanan,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.33,-92.58,42.5,-92,1,,82,Unmodified
19600416.19.3,Summary,4/16/60,16:30:00,3,Iowa,-,-,2,0,0,200,9.5,Wayne,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.8,-93.3,40.9,-93.17,1,,87,Unmodified
19600416.19.4,Summary,4/16/60,18:30:00,3,Iowa,-,-,1,0,0,500,15.8,Van Buren,Henry,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.83,-91.83,40.95,-91.57,1,,94,Unmodified
19600505.19.5,Summary,5/5/60,19:00:00,3,Iowa,-,-,2,0,0,150,13.8,Carroll,Greene,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.97,-94.8,42.05,-94.55,1,,177,Unmodified
19600505.19.6,Summary,5/5/60,21:30:00,3,Iowa,-,-,1,0,0,100,1,Dallas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.67,-93.95,-,-,1,,188,Unmodified
19600520.19.7,Summary,5/20/60,18:10:00,3,Iowa,-,-,1,0,0,100,2,Hardin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.2,-93.1,-,-,1,,294,Unmodified
19600525.19.8,Summary,5/25/60,16:30:00,3,Iowa,-,-,1,0,0,100,1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.42,-95.1,-,-,1,,320,Unmodified
19600610.19.9,Summary,6/10/60,20:00:00,3,Iowa,-,-,0,0,0,10,0.1,Keokuk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.2,-91.98,-,-,1,,369,Unmodified
19600616.19.10,Summary,6/16/60,6:00:00,3,Iowa,-,-,2,0,0,200,1,Webster,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.5,-94.2,-,-,1,,390,Unmodified
19600616.19.11,Summary,6/16/60,12:30:00,3,Iowa,-,-,2,0,0,150,2,Warren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.38,-93.57,-,-,1,,391,Unmodified
19600628.19.12,Summary,6/28/60,18:30:00,3,Iowa,-,-,0,0,0,37,0.2,Scott,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.62,-90.6,-,-,1,,444,Unmodified
19600711.19.13,Summary,7/11/60,17:25:00,3,Iowa,-,-,2,0,0,300,1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.4,-95.1,-,-,1,,474,Unmodified
19600711.19.14,Summary,7/11/60,18:15:00,3,Iowa,-,-,1,0,0,1500,4.9,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.72,-95.2,42.67,-95.12,1,,475,Unmodified
19600723.19.15,Summary,7/23/60,15:28:00,3,Iowa,-,-,0,0,0,150,0.1,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,42.6,-92.77,-,-,1,,488,Unmodified
19600725.19.16,Summary,7/25/60,23:54:00,3,Iowa,-,-,1,0,0,150,2,Lyon,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.45,-96.45,-,-,1,,495,Unmodified
19600806.19.17,Summary,8/6/60,22:30:00,3,Iowa,-,-,1,0,0,10,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,-,,41.2,-95.13,-,-,1,,514,Unmodified
19600818.19.18,Summary,8/18/60,13:30:00,3,Iowa,-,-,1,0,0,100,0.1,Adair,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.3,-94.47,-,-,1,,526,Unmodified
19600819.19.19,Summary,8/19/60,11:00:00,3,Iowa,-,-,0,0,0,10,0.1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.83,-95.55,-,-,1,,527,Unmodified
19600828.19.20,Summary,8/28/60,15:00:00,3,Iowa,-,-,1,0,0,150,1,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.72,-93.37,-,-,1,,545,Unmodified
19600828.19.21,Summary,8/28/60,15:30:00,3,Iowa,-,-,0,0,0,100,1,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.67,-93.13,-,-,1,,547,Unmodified
19600828.19.22,Summary,8/28/60,17:00:00,3,Iowa,-,-,1,0,0,200,1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.1,-93.27,-,-,1,,548,Unmodified
19600828.19.23,Summary,8/28/60,17:00:00,3,Iowa,-,-,1,0,0,200,1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.05,-93.22,-,-,1,,549,Unmodified
19600918.19.24,Summary,9/18/60,12:20:00,3,Iowa,-,-,0,0,0,77,1,Jones,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.28,-91.1,-,-,1,,564,Unmodified
19601115.19.25,Summary,11/15/60,15:20:00,3,Iowa,-,-,2,0,0,70,10.5,Delaware,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.47,-91.47,42.57,-91.3,1,,594,Unmodified
19601115.19.26,Summary,11/15/60,16:04:00,3,Iowa,-,-,2,0,0,50,1,Jackson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.27,-90.5,-,-,1,,598,Unmodified
19601127.19.27,Summary,11/27/60,23:15:00,3,Iowa,-,-,1,0,0,100,4.9,Page,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.73,-95.08,40.78,-95,1,,613,Unmodified
19610420.19.1,Summary,4/20/61,15:30:00,3,Iowa,-,-,1,0,0,100,2.3,Adair,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.3,-94.5,41.33,-94.45,1,,195,Unmodified
19610423.19.2,Summary,4/23/61,8:25:00,3,Iowa,-,-,2,0,2,600,68.6,Decatur,Wayne,Appanoose,Davis,-,-,-,-,-,-,-,-,$500K-$5M,,40.72,-93.73,40.68,-92.42,1,,202,Unmodified
19610423.19.3,Summary,4/23/61,10:15:00,3,Iowa,-,-,3,1,12,800,87.7,Marshall,Tama,Benton,Linn,Jones,-,-,-,-,-,-,-,$500K-$5M,,42.03,-92.92,42.25,-91.22,1,,203,Unmodified
19610514.19.4,Summary,5/14/61,11:30:00,3,Iowa,-,-,1,0,2,150,7.2,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.55,-92.03,42.65,-91.97,1,,309,Unmodified
19610514.19.5,Summary,5/14/61,17:10:00,3,Iowa,-,-,1,0,0,100,0.1,Bremer,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.83,-92.1,-,-,1,,316,Unmodified
19610607.19.6,Summary,6/7/61,14:00:00,3,Iowa,-,-,2,0,1,200,5.1,Cedar,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.7,-90.97,41.77,-90.9,1,,413,Unmodified
19610803.19.7,Summary,8/3/61,14:05:00,3,Iowa,-,-,0,0,0,100,2,Palo Alto,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.97,-94.72,-,-,1,,555,Unmodified
19610810.19.8,Summary,8/10/61,15:30:00,3,Iowa,-,-,0,0,0,100,0.5,Winnebago,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.37,-93.95,-,-,1,,560,Unmodified
19610901.19.9,Summary,9/1/61,18:00:00,3,Iowa,-,-,4,0,7,27,26.6,Butler,Bremer,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,42.78,-93,42.88,-92.47,1,,580,Unmodified
19610901.19.10,Summary,9/1/61,18:00:00,3,Iowa,-,-,2,0,0,30,1,Appanoose,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.7,-92.68,-,-,1,,581,Unmodified
19610902.19.11,Summary,9/2/61,22:30:00,3,Iowa,-,-,2,0,0,40,1,Howard,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.65,-92.12,-,-,1,,584,Unmodified
19611012.19.12,Summary,10/12/61,18:20:00,3,Iowa,-,-,1,0,0,200,1,Chickasaw,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.93,-92.53,-,-,1,,641,Unmodified
19611012.19.13,Summary,10/12/61,19:00:00,3,Iowa,-,-,1,0,0,100,1,Chickasaw,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.97,-92.2,-,-,1,,642,Unmodified
19620507.19.1,Summary,5/7/62,17:15:00,3,Iowa,-,-,2,0,0,150,0.1,Story,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.9,-93.3,-,-,1,,117,Unmodified
19620507.19.2,Summary,5/7/62,18:00:00,3,Iowa,-,-,2,0,0,880,4.9,Boone,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.07,-93.9,42.12,-93.82,1,,118,Unmodified
19620507.19.3,Summary,5/7/62,19:05:00,3,Iowa,-,-,3,0,0,300,10,Scott,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.67,-90.72,-,-,1,,120,Unmodified
19620507.19.4,Summary,5/7/62,21:30:00,3,Iowa,-,-,1,0,0,250,0.3,Union,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.07,-94.37,-,-,1,,123,Unmodified
19620518.19.5,Summary,5/18/62,14:30:00,3,Iowa,-,-,1,0,0,50,3,Shelby,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.6,-95.47,41.63,-95.53,1,,171,Unmodified
19620518.19.6,Summary,5/18/62,17:00:00,3,Iowa,-,-,1,0,0,200,1.9,Monona,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.1,-95.9,42.13,-95.85,1,,176,Unmodified
19620522.19.7,Summary,5/22/62,20:00:00,3,Iowa,-,-,2,1,0,800,4.1,Johnson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.65,-91.53,41.7,-91.47,1,,206,Unmodified
19620528.19.8,Summary,5/28/62,21:00:00,3,Iowa,-,-,2,0,0,200,11.7,Marion,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.17,-93.2,41.3,-93.05,1,,289,Unmodified
19620528.19.9,Summary,5/28/62,21:00:00,3,Iowa,-,-,2,0,5,200,0.1,Marshall,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.87,-92.78,-,-,1,,290,Unmodified
19620529.19.10,Summary,5/29/62,18:10:00,3,Iowa,-,-,1,0,0,10,0.1,Bremer,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.85,-92.1,-,-,1,,301,Unmodified
19620617.19.11,Summary,6/17/62,16:00:00,3,Iowa,-,-,1,0,0,200,1,Winnebago,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.47,-93.9,-,-,1,,445,Unmodified
19620707.19.12,Summary,7/7/62,19:15:00,3,Iowa,-,-,1,0,0,10,0.1,Dickinson,-,-,-,-,-,-,-,-,-,-,-,-,,43.4,-95.1,-,-,1,,502,Unmodified
19630316.19.1,Summary,3/16/63,12:15:00,3,Iowa,-,-,2,0,0,200,2,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.8,-96.2,-,-,1,,46,Unmodified
19630316.19.2,Summary,3/16/63,13:00:00,3,Iowa,-,-,1,0,0,300,4.7,Sioux,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.25,-95.95,43.3,-95.87,1,,48,Unmodified
19630316.19.3,Summary,3/16/63,13:30:00,3,Iowa,-,-,2,0,0,250,2,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.78,-95.43,-,-,1,,49,Unmodified
19630316.19.4,Summary,3/16/63,13:30:00,3,Iowa,-,-,1,0,0,10,4.5,Clay,-,-,-,-,-,-,-,-,-,-,-,<$50,,43.12,-95.23,43.17,-95.15,1,,50,Unmodified
19630418.19.5,Summary,4/18/63,17:00:00,3,Iowa,-,-,2,0,0,200,0.1,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.17,-94.83,-,-,1,,82,Unmodified
19630418.19.6,Summary,4/18/63,17:10:00,3,Iowa,-,-,2,0,0,200,1.9,Adair,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.33,-94.63,41.37,-94.58,1,,83,Unmodified
19630418.19.7,Summary,4/18/63,17:26:00,3,Iowa,-,-,1,0,0,300,14.4,Des Moines,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.83,-91.3,40.98,-91.1,1,,84,Unmodified
19630503.19.8,Summary,5/3/63,19:40:00,3,Iowa,-,-,1,0,0,200,1.9,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.23,-93.6,42.27,-93.55,1,,154,Unmodified
19630509.19.9,Summary,5/9/63,18:30:00,3,Iowa,-,-,0,0,0,10,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,-,,42.47,-94.62,-,-,1,,163,Unmodified
19630509.19.10,Summary,5/9/63,20:00:00,3,Iowa,-,-,2,0,0,400,13.1,Hancock,Winnebago,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.22,-93.92,43.28,-93.67,1,,164,Unmodified
19630512.19.11,Summary,5/12/63,15:45:00,3,Iowa,-,-,2,0,0,50,15.2,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.22,-96.2,42.3,-95.92,1,,167,Unmodified
19630512.19.12,Summary,5/12/63,18:45:00,3,Iowa,-,-,1,0,0,10,0.1,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.67,-94.5,-,-,1,,168,Unmodified
19630609.19.13,Summary,6/9/63,16:45:00,3,Iowa,-,-,2,0,2,10,2,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.77,-96.62,-,-,1,,277,Unmodified
19630609.19.14,Summary,6/9/63,17:10:00,3,Iowa,-,-,0,0,0,10,0.1,O'Brien,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.97,-95.7,-,-,1,,278,Unmodified
19630716.19.15,Summary,7/16/63,20:15:00,3,Iowa,-,-,1,0,0,200,2.3,Lyon,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.4,-96.2,43.43,-96.15,1,,348,Unmodified
19640412.19.1,Summary,4/12/64,16:45:00,3,Iowa,-,-,4,1,28,400,13.1,Page,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.67,-95.23,40.83,-95.1,1,,90,Unmodified
19640412.19.2,Summary,4/12/64,16:50:00,3,Iowa,-,-,2,0,0,150,2,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.9,-95.05,-,-,1,,91,Unmodified
19640412.19.3,Summary,4/12/64,17:30:00,3,Iowa,-,-,1,0,0,200,0.2,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.25,-94.73,-,-,1,,94,Unmodified
19640412.19.4,Summary,4/12/64,17:30:00,3,Iowa,-,-,2,0,0,10,9.4,Union,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.92,-94.47,41.02,-94.33,1,,95,Unmodified
19640420.19.5,Summary,4/20/64,21:40:00,3,Iowa,-,-,2,0,0,300,2.7,Fremont,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.75,-95.47,40.78,-95.42,1,,119,Unmodified
19640420.19.6,Summary,4/20/64,22:00:00,3,Iowa,-,-,2,0,1,350,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.9,-95.38,-,-,1,,122,Unmodified
19640420.19.7,Summary,4/20/64,22:30:00,3,Iowa,-,-,3,0,1,350,6.1,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.4,-95.05,41.4,-94.92,1,,124,Unmodified
19640426.19.8,Summary,4/26/64,19:10:00,3,Iowa,-,-,2,0,0,300,14.8,Union,Ringgold,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.9,-94.27,40.98,-94,1,,185,Unmodified
19640426.19.9,Summary,4/26/64,23:00:00,3,Iowa,-,-,2,0,0,200,2,Van Buren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.6,-91.75,-,-,1,,190,Unmodified
19640426.19.10,Summary,4/26/64,23:30:00,3,Iowa,-,-,2,0,0,300,4.7,Wright,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.6,-93.73,42.65,-93.65,1,,191,Unmodified
19640504.19.11,Summary,5/4/64,17:30:00,3,Iowa,-,-,2,0,1,200,2.3,Linn,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.12,-91.47,42.15,-91.52,1,,221,Unmodified
19640504.19.12,Summary,5/4/64,18:10:00,3,Iowa,-,-,2,0,0,200,9.2,Allamakee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,43.22,-91.2,43.32,-91.07,1,,223,Unmodified
19640504.19.13,Summary,5/4/64,18:15:00,3,Iowa,-,-,2,0,2,200,4.7,Delaware,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.33,-91.25,42.38,-91.17,1,,225,Unmodified
19640505.19.14,Summary,5/5/64,18:00:00,3,Iowa,-,-,3,0,7,300,67,Woodbury,Plymouth,Cherokee,O'Brien,-,-,-,-,-,-,-,-,$500K-$5M,,42.52,-96.42,43.18,-95.43,1,,242,Unmodified
19640507.19.15,Summary,5/7/64,16:00:00,3,Iowa,-,-,2,0,0,67,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.1,-93.9,-,-,1,,265,Unmodified
19640507.19.16,Summary,5/7/64,17:10:00,3,Iowa,-,-,3,0,1,200,2.3,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.6,-91.9,42.63,-91.85,1,,266,Unmodified
19640507.19.17,Summary,5/7/64,17:28:00,3,Iowa,-,-,2,0,0,250,2,Fayette,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,42.67,-91.88,-,-,1,,267,Unmodified
19640507.19.18,Summary,5/7/64,17:30:00,3,Iowa,-,-,2,0,27,200,7.1,Black Hawk,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,42.52,-92.33,42.47,-92.2,1,,268,Unmodified
19640507.19.19,Summary,5/7/64,17:30:00,3,Iowa,-,-,1,0,0,100,2,Hardin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.3,-93.3,-,-,1,,269,Unmodified
19640507.19.20,Summary,5/7/64,18:30:00,3,Iowa,-,-,2,0,0,200,2,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.83,-94.55,-,-,1,,274,Unmodified
19640507.19.21,Summary,5/7/64,18:35:00,3,Iowa,-,-,1,0,0,100,1,Black Hawk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.5,-93.42,-,-,1,,275,Unmodified
19640508.19.22,Summary,5/8/64,11:45:00,3,Iowa,-,-,3,0,0,200,9.3,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.78,-96.17,42.82,-95.98,1,,280,Unmodified
19640508.19.23,Summary,5/8/64,12:35:00,3,Iowa,-,-,2,0,0,200,5.1,Osceola,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.43,-95.43,43.48,-95.35,1,,281,Unmodified
19640523.19.24,Summary,5/23/64,22:00:00,3,Iowa,-,-,0,0,0,10,0.1,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.75,-93.25,-,-,1,,320,Unmodified
19640604.19.25,Summary,6/4/64,15:55:00,3,Iowa,-,-,0,0,0,200,1,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.55,-91.1,-,-,1,,346,Unmodified
19640611.19.26,Summary,6/11/64,22:00:00,3,Iowa,-,-,1,0,0,100,2,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.47,-95.2,-,-,1,,394,Unmodified
19640613.19.27,Summary,6/13/64,16:00:00,3,Iowa,-,-,0,0,0,100,0.5,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.8,-95.98,-,-,1,,405,Unmodified
19640614.19.28,Summary,6/14/64,14:30:00,3,Iowa,-,-,2,0,0,200,11.9,Appanoose,Davis,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.67,-92.67,40.73,-92.45,1,,411,Unmodified
19640619.19.29,Summary,6/19/64,19:10:00,3,Iowa,-,-,3,0,2,350,11.5,Page,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.72,-95.35,40.83,-95.18,1,,438,Unmodified
19640619.19.30,Summary,6/19/64,20:21:00,3,Iowa,-,-,3,0,1,200,10.6,Page,Taylor,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.73,-95.05,40.83,-94.88,1,,439,Unmodified
19640622.19.31,Summary,6/22/64,14:30:00,3,Iowa,-,-,1,0,0,100,0.5,Carroll,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.1,-90.17,-,-,1,,458,Unmodified
19640622.19.32,Summary,6/22/64,18:30:00,3,Iowa,-,-,2,0,0,200,9.7,Dallas,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.6,-93.78,41.65,-93.97,1,,464,Unmodified
19640622.19.33,Summary,6/22/64,18:40:00,3,Iowa,-,-,2,0,0,200,1,Decatur,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.73,-93.75,-,-,1,,465,Unmodified
19640622.19.34,Summary,6/22/64,19:00:00,3,Iowa,-,-,3,0,0,400,8,Fremont,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.75,-95.6,40.83,-95.48,1,,466,Unmodified
19640622.19.35,Summary,6/22/64,19:00:00,3,Iowa,-,-,4,0,0,400,11.9,Fremont,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.7,-95.45,40.77,-95.23,1,,467,Unmodified
19640622.19.36,Summary,6/22/64,19:00:00,3,Iowa,-,-,2,0,0,400,12.8,Clarke,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.93,-93.98,41.05,-93.78,1,,468,Unmodified
19640622.19.37,Summary,6/22/64,19:15:00,3,Iowa,-,-,1,0,0,300,2,Tama,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.2,-92.7,-,-,1,,469,Unmodified
19640622.19.38,Summary,6/22/64,19:30:00,3,Iowa,-,-,2,0,0,200,6.4,Marion,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.4,-92.9,41.47,-92.8,1,,470,Unmodified
19640622.19.39,Summary,6/22/64,20:45:00,3,Iowa,-,-,1,0,0,200,5.4,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.05,-92.8,41.1,-92.7,1,,472,Unmodified
19640707.19.40,Summary,7/7/64,6:30:00,3,Iowa,-,-,2,0,0,100,2,Boone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.17,-93.75,-,-,1,,492,Unmodified
19640820.19.41,Summary,8/20/64,15:45:00,3,Iowa,-,-,0,0,0,100,1,Bremer,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.7,-92.22,-,-,1,,563,Unmodified
19640820.19.42,Summary,8/20/64,21:00:00,3,Iowa,-,-,0,0,0,50,0.5,Decatur,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.67,-93.93,-,-,1,,567,Unmodified
19640820.19.43,Summary,8/20/64,22:07:00,3,Iowa,-,-,2,0,0,50,0.3,Van Buren,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.68,-91.8,-,-,1,,569,Unmodified
19640827.19.44,Summary,8/27/64,20:00:00,3,Iowa,-,-,2,0,0,50,1,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,41.43,-95.03,-,-,1,,594,Unmodified
19640827.19.45,Summary,8/27/64,21:00:00,3,Iowa,-,-,0,0,0,50,1,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.25,-93.93,-,-,1,,595,Unmodified
19640827.19.46,Summary,8/27/64,22:55:00,3,Iowa,-,-,2,0,0,77,1,Floyd,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.1,-92.7,-,-,1,,597,Unmodified
19640829.19.47,Summary,8/29/64,16:30:00,3,Iowa,-,-,4,0,2,100,15.8,Kossuth,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.92,-94.23,43.12,-94.07,1,,609,Unmodified
19640829.19.48,Summary,8/29/64,16:38:00,3,Iowa,-,-,2,0,0,77,2,Webster,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,42.55,-94.2,-,-,1,,610,Unmodified
19640829.19.49,Summary,8/29/64,17:55:00,3,Iowa,-,-,2,0,0,150,11.2,Worth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.37,-93.45,43.48,-93.28,1,,611,Unmodified
19640829.19.50,Summary,8/29/64,18:00:00,3,Iowa,-,-,2,0,0,100,2,Worth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,43.3,-93.43,-,-,1,,612,Unmodified
19640903.19.51,Summary,9/3/64,11:00:00,3,Iowa,-,-,1,0,0,10,0.1,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,42.28,-95.7,-,-,1,,623,Unmodified
19640907.19.52,Summary,9/7/64,17:00:00,3,Iowa,-,-,2,0,0,250,2,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.7,-96.25,-,-,1,,628,Unmodified
19640907.19.53,Summary,9/7/64,17:30:00,3,Iowa,-,-,2,0,0,200,7.9,Plymouth,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,42.78,-95.97,42.78,-95.8,1,,629,Unmodified
19640922.19.54,Summary,9/22/64,15:10:00,3,Iowa,-,-,2,0,0,300,11.8,Page,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.65,-95.23,40.8,-95.12,1,,642,Unmodified
19650411.19.1,Summary,4/11/65,12:55:00,3,Iowa,-,-,4,1,3,200,91.5,Cedar,Clinton,Jackson,-,-,-,-,-,-,-,-,-,$500K-$5M,,41.85,-90.93,42.17,-90.47,1,,131,Unmodified
