"name","year","month","day","tmax","tmin","tobs","prcp","snow","snwd","awnd","wsf5"
"Oshkosh, WI",2011,1,2,21,8,9,0,0,0,7.83,21.9
"Oshkosh, WI",2011,1,3,25,9,25,0,0,0,4.92,15
"Oshkosh, WI",2011,1,4,29,18,18,0.1,1,1,8.72,23
"Oshkosh, WI",2011,1,5,19,3,4,0,0,1,5.82,17
"Oshkosh, WI",2011,1,6,23,3,17,0.06,0.7,2,10.74,21.9
"Oshkosh, WI",2011,1,7,22,6,7,0,0,2,10.07,23
"Oshkosh, WI",2011,1,8,14,5,11,0,0,2,10.96,25.9
"Oshkosh, WI",2011,1,9,24,1,1,0,0,2,2.01,12.1
"Oshkosh, WI",2011,1,10,25,1,8,0,0,2,4.03,15
"Oshkosh, WI",2011,1,11,25,8,23,0.09,0.5,2,8.72,21
"Oshkosh, WI",2011,1,12,26,19,22,0.1,1.6,4,10.07,21.9
"Oshkosh, WI",2011,1,13,29,18,18,0,0,4,4.7,13
"Oshkosh, WI",2011,1,14,24,15,17,0.02,0.4,4,4.47,17
"Oshkosh, WI",2011,1,15,21,13,13,0.2,2.5,6,9.17,25.1
"Oshkosh, WI",2011,1,16,24,-2,3,0,0,6,1.79,6.9
"Oshkosh, WI",2011,1,17,24,-2,22,0,0,6,9.4,25.1
"Oshkosh, WI",2011,1,18,28,-2,23,0.2,2,8,10.96,19.9
"Oshkosh, WI",2011,1,19,24,12,12,0,0,8,5.14,16.1
"Oshkosh, WI",2011,1,20,18,3,6,0,0,8,7.83,25.1
"Oshkosh, WI",2011,1,21,13,-13,-13,0,0,8,6.93,16.1
"Oshkosh, WI",2011,1,22,6,-13,4,0.01,0.5,9,8.28,18.1
"Oshkosh, WI",2011,1,23,10,-13,-12,0,0,7,1.79,12.1
"Oshkosh, WI",2011,1,24,17,-13,17,0,0,7,8.5,19.9
"Oshkosh, WI",2011,1,25,25,17,24,0,0,7,4.25,15
"Oshkosh, WI",2011,1,26,28,19,19,0,0,7,5.82,16.1
"Oshkosh, WI",2011,1,27,25,19,19,0.02,0,7,5.82,16.1
"Oshkosh, WI",2011,1,28,25,19,22,0.03,0.9,7,5.37,16.1
"Oshkosh, WI",2011,1,29,30,22,22,0.11,1,8,6.49,15
"Oshkosh, WI",2011,1,30,25,11,11,0.02,0.1,8,3.8,12.1
"Oshkosh, WI",2011,1,31,24,9,12,0,0,8,12.75,25.9
"Oshkosh, WI",2011,2,1,17,12,14,0.12,2,10,22.15,48.1
"Oshkosh, WI",2011,2,2,20,14,16,0.23,2,14,15.21,44.1
"Oshkosh, WI",2011,2,3,22,0,4,0,0,14,11.41,28
"Oshkosh, WI",2011,2,4,28,3,11,0,0,14,10.96,25.1
"Oshkosh, WI",2011,2,5,25,10,17,0,0,14,3.8,15
"Oshkosh, WI",2011,2,6,27,17,26,0.02,0.1,10,4.7,18.1
"Oshkosh, WI",2011,2,7,31,20,20,0.06,0.6,11,4.7,19.9
"Oshkosh, WI",2011,2,8,20,1,1,0.04,0.9,12,10.29,23
"Oshkosh, WI",2011,2,9,11,-6,-5,0,0,12,6.71,19.9
"Oshkosh, WI",2011,2,10,11,-9,-9,0,0,12,5.82,15
"Oshkosh, WI",2011,2,11,11,-9,-3,0,0,11,6.04,21
"Oshkosh, WI",2011,2,12,25,-5,19,0,0,11,6.71,17
"Oshkosh, WI",2011,2,13,33,19,29,0,0,11,11.41,28
"Oshkosh, WI",2011,2,14,45,29,36,0,0,8,10.51,36
"Oshkosh, WI",2011,2,15,39,26,27,0,0,7,13.87,32
"Oshkosh, WI",2011,2,16,41,27,34,0,0,7,7.16,23
"Oshkosh, WI",2011,2,17,46,34,43,0,0,4,13.42,25.1
"Oshkosh, WI",2011,2,18,48,31,31,0,0,0,16.11,38
"Oshkosh, WI",2011,2,19,38,16,16,0,0,0,7.16,30
"Oshkosh, WI",2011,2,20,31,16,29,0,0,0,10.29,30
"Oshkosh, WI",2011,2,21,33,24,24,0.48,8.2,8,14.54,35.1
"Oshkosh, WI",2011,2,22,24,17,19,0.09,1.6,9,6.49,15
"Oshkosh, WI",2011,2,23,28,19,24,0,0,7,7.61,17
"Oshkosh, WI",2011,2,24,30,24,30,0.02,0,7,6.71,17
"Oshkosh, WI",2011,2,25,33,16,17,0,0,5,8.5,25.1
"Oshkosh, WI",2011,2,26,25,4,5,0.01,0,5,2.01,13
"Oshkosh, WI",2011,2,27,18,2,11,0.1,3,8,2.68,10.1
"Oshkosh, WI",2011,2,28,26,11,12,0,0,8,6.04,21
"Oshkosh, WI",2011,3,1,31,12,25,0,0,7,10.74,29.1
"Oshkosh, WI",2011,3,2,41,12,12,0,0,5,6.49,23
"Oshkosh, WI",2011,3,3,25,11,25,0,0,5,9.62,31.1
"Oshkosh, WI",2011,3,4,36,25,33,0.22,0,4,7.61,25.9
"Oshkosh, WI",2011,3,5,39,28,29,0,0,4,14.32,30
"Oshkosh, WI",2011,3,6,32,12,13,0,0,4,5.14,14.1
"Oshkosh, WI",2011,3,7,30,13,23,0,0,3,3.58,13
"Oshkosh, WI",2011,3,8,38,23,31,0.01,0.1,3,6.49,21
"Oshkosh, WI",2011,3,9,39,30,30,0.17,2.3,5,13.65,25.9
"Oshkosh, WI",2011,3,10,34,29,31,0.15,2.4,7,10.29,21.9
"Oshkosh, WI",2011,3,11,40,20,22,0,0,5,6.71,23
"Oshkosh, WI",2011,3,12,42,22,32,0,0,3,13.42,32
"Oshkosh, WI",2011,3,13,34,26,27,0,0,3,6.93,21.9
"Oshkosh, WI",2011,3,14,37,21,22,0,0,1,1.79,8.9
"Oshkosh, WI",2011,3,15,42,20,23,0,0,1,2.01,8.9
"Oshkosh, WI",2011,3,16,47,22,34,0,0,1,5.37,17
"Oshkosh, WI",2011,3,17,54,22,47,0,0,0,12.75,28
"Oshkosh, WI",2011,3,18,58,37,38,0,0,0,10.07,25.1
"Oshkosh, WI",2011,3,19,43,26,35,0,0,0,5.14,17
"Oshkosh, WI",2011,3,20,49,33,38,0,0,0,10.07,36.9
"Oshkosh, WI",2011,3,21,41,35,40,0.47,0,0,8.28,23.9
"Oshkosh, WI",2011,3,22,45,34,34,0,0,0,12.75,33.1
"Oshkosh, WI",2011,3,23,45,28,28,1.35,2,2,18.79,38
"Oshkosh, WI",2011,3,24,29,14,14,0.2,0,3,7.16,21
"Oshkosh, WI",2011,3,25,31,14,16,0,0,3,6.04,18.1
"Oshkosh, WI",2011,3,26,27,14,14,0,0,4,10.29,25.1
"Oshkosh, WI",2011,3,27,28,12,12,0,0,4,6.04,17
"Oshkosh, WI",2011,3,28,31,12,15,0,0,4,2.24,8.9
"Oshkosh, WI",2011,3,29,35,15,19,0,0,4,2.91,12.1
"Oshkosh, WI",2011,3,30,40,19,23,0,0,3,1.79,8.1
"Oshkosh, WI",2011,3,31,44,23,25,0,0,3,3.8,12.1
"Oshkosh, WI",2011,4,1,48,25,34,0,0,1,5.82,15
"Oshkosh, WI",2011,4,2,47,34,35,0.01,0,0,7.16,23.9
"Oshkosh, WI",2011,4,3,48,35,37,0.03,0,0,11.86,33.1
"Oshkosh, WI",2011,4,4,40,36,37,0.45,0,0,12.75,38
"Oshkosh, WI",2011,4,5,45,31,32,0,0,0,6.93,21
"Oshkosh, WI",2011,4,6,51,31,43,0.01,0,0,6.71,21.9
"Oshkosh, WI",2011,4,7,53,36,38,0,0,0,4.25,17
"Oshkosh, WI",2011,4,8,56,37,38,0,0,0,6.04,15
"Oshkosh, WI",2011,4,9,58,38,45,0,0,0,5.82,19.9
"Oshkosh, WI",2011,4,10,73,43,72,0.01,0,0,13.42,40.9
"Oshkosh, WI",2011,4,11,81,43,50,0.83,0,0,12.97,32
"Oshkosh, WI",2011,4,12,58,36,38,0,0,0,3.13,13
"Oshkosh, WI",2011,4,13,59,38,45,0,0,0,6.26,23.9
"Oshkosh, WI",2011,4,14,69,33,33,0.01,0,0,15.66,29.1
"Oshkosh, WI",2011,4,15,41,32,35,0,0,0,18.12,35.1
"Oshkosh, WI",2011,4,16,43,35,35,0.67,0,0,14.76,35.1
"Oshkosh, WI",2011,4,17,43,33,35,0.42,0,0,15.66,40
"Oshkosh, WI",2011,4,18,45,31,32,0,0,0,8.5,21
"Oshkosh, WI",2011,4,19,43,31,35,0,0,0,17.22,38.9
"Oshkosh, WI",2011,4,20,38,31,32,0.76,4.6,5,8.5,33.1
"Oshkosh, WI",2011,4,21,40,30,33,0.02,0,2,5.37,16.1
"Oshkosh, WI",2011,4,22,49,33,40,0.04,0,0,11.41,29.1
"Oshkosh, WI",2011,4,23,42,39,41,0.3,0,0,7.61,25.9
"Oshkosh, WI",2011,4,24,55,41,41,0,0,0,3.36,14.1
"Oshkosh, WI",2011,4,25,54,39,41,0,0,0,6.71,19.9
"Oshkosh, WI",2011,4,26,62,41,43,0.53,0,0,10.51,36.9
"Oshkosh, WI",2011,4,27,52,42,44,1.1,0,0,4.7,14.1
"Oshkosh, WI",2011,4,28,48,38,39,0.03,0,0,8.5,25.1
"Oshkosh, WI",2011,4,29,44,34,37,0.12,0,0,6.71,15
"Oshkosh, WI",2011,4,30,61,36,51,0,0,0,15.21,38.9
"Oshkosh, WI",2011,5,1,59,46,46,0.07,0,0,9.4,35.1
"Oshkosh, WI",2011,5,2,50,36,38,0,0,0,8.95,25.1
"Oshkosh, WI",2011,5,3,44,37,37,0,0,0,6.93,16.1
"Oshkosh, WI",2011,5,4,44,33,35,0,0,0,3.8,14.1
"Oshkosh, WI",2011,5,5,61,35,44,0,0,0,11.18,31.1
"Oshkosh, WI",2011,5,6,59,42,50,0.01,0,0,8.28,31.1
"Oshkosh, WI",2011,5,7,66,47,47,0,0,0,6.04,21
"Oshkosh, WI",2011,5,8,63,43,45,0,0,0,5.82,18.1
"Oshkosh, WI",2011,5,9,67,45,54,0,0,0,12.53,32
"Oshkosh, WI",2011,5,10,62,50,55,0.4,0,0,10.07,23
"Oshkosh, WI",2011,5,11,69,55,57,0,0,0,9.84,38
"Oshkosh, WI",2011,5,12,68,56,58,0.02,0,0,4.47,21
"Oshkosh, WI",2011,5,13,85,57,58,0.16,0,0,10.96,29.1
"Oshkosh, WI",2011,5,14,60,46,46,0,0,0,16.55,36
"Oshkosh, WI",2011,5,15,53,46,49,0.02,0,0,21.25,40.9
"Oshkosh, WI",2011,5,16,57,39,42,0,0,0,12.53,25.1
"Oshkosh, WI",2011,5,17,58,38,44,0,0,0,11.41,25.1
"Oshkosh, WI",2011,5,18,62,44,48,0,0,0,10.29,21
"Oshkosh, WI",2011,5,19,61,46,55,0.11,0,0,5.82,18.1
"Oshkosh, WI",2011,5,20,71,53,56,0,0,0,4.92,15
"Oshkosh, WI",2011,5,21,76,55,59,0,0,0,6.49,21.9
"Oshkosh, WI",2011,5,22,68,58,63,0.25,0,0,11.18,46.1
"Oshkosh, WI",2011,5,23,85,61,63,0.09,0,0,9.17,29.1
"Oshkosh, WI",2011,5,24,73,55,55,0.01,0,0,9.4,19.9
"Oshkosh, WI",2011,5,25,60,48,50,0,0,0,16.11,38
"Oshkosh, WI",2011,5,26,53,44,46,1.04,0,0,16.11,38.9
"Oshkosh, WI",2011,5,27,59,38,45,0,0,0,6.26,16.1
"Oshkosh, WI",2011,5,28,64,45,52,0.05,0,0,10.07,23
"Oshkosh, WI",2011,5,29,71,52,58,0,0,0,5.82,29.1
"Oshkosh, WI",2011,5,30,67,58,62,0.01,0,0,9.4,29.1
"Oshkosh, WI",2011,5,31,91,62,75,0,0,0,12.97,47
"Oshkosh, WI",2011,6,1,85,58,60,0,0,0,12.3,36
"Oshkosh, WI",2011,6,2,77,53,53,0,0,0,9.4,23.9
"Oshkosh, WI",2011,6,3,70,53,63,0,0,0,10.07,31.1
"Oshkosh, WI",2011,6,4,83,63,77,0,0,0,6.71,28
"Oshkosh, WI",2011,6,5,87,61,64,0,0,0,6.04,17
"Oshkosh, WI",2011,6,6,84,60,68,0,0,0,7.61,25.9
"Oshkosh, WI",2011,6,7,91,64,76,0.17,0,0,10.51,29.1
"Oshkosh, WI",2011,6,8,96,76,78,0,0,0,10.74,36
"Oshkosh, WI",2011,6,9,89,57,57,0.65,0,0,12.53,33.1
"Oshkosh, WI",2011,6,10,60,49,51,0.15,0,0,8.5,21.9
"Oshkosh, WI",2011,6,11,55,50,51,0.67,0,0,5.14,15
"Oshkosh, WI",2011,6,12,61,47,53,0,0,0,5.59,19.9
"Oshkosh, WI",2011,6,13,66,49,56,0,0,0,2.91,13
"Oshkosh, WI",2011,6,14,76,54,63,0,0,0,9.84,25.9
"Oshkosh, WI",2011,6,15,75,60,62,0,0,0,10.96,25.9
"Oshkosh, WI",2011,6,16,62,57,60,0.45,0,0,4.7,16.1
"Oshkosh, WI",2011,6,17,74,60,64,0.02,0,0,5.82,17
"Oshkosh, WI",2011,6,18,77,62,63,0,0,0,6.26,16.1
"Oshkosh, WI",2011,6,19,78,63,64,0,0,0,5.82,14.1
"Oshkosh, WI",2011,6,20,65,59,61,0.52,0,0,8.5,23.9
"Oshkosh, WI",2011,6,21,69,61,65,0,0,0,9.62,23.9
"Oshkosh, WI",2011,6,22,68,64,68,0.68,0,0,8.72,28
"Oshkosh, WI",2011,6,23,76,62,65,0.05,0,0,6.71,17
"Oshkosh, WI",2011,6,24,67,56,57,0.46,0,0,9.4,25.1
"Oshkosh, WI",2011,6,25,72,55,59,0,0,0,2.68,12.1
"Oshkosh, WI",2011,6,26,80,59,69,0,0,0,5.82,23
"Oshkosh, WI",2011,6,27,81,59,66,0,0,0,6.93,25.9
"Oshkosh, WI",2011,6,28,81,58,60,0.27,0,0,9.84,28
"Oshkosh, WI",2011,6,29,77,59,61,0,0,0,6.26,17
"Oshkosh, WI",2011,6,30,80,60,69,0,0,0,11.41,30
"Oshkosh, WI",2011,7,1,84,68,76,0,0,0,14.99,35.1
"Oshkosh, WI",2011,7,2,90,72,74,0,0,0,8.95,31.1
"Oshkosh, WI",2011,7,3,87,64,67,0,0,0,5.14,17
"Oshkosh, WI",2011,7,4,87,62,68,0,0,0,3.13,18.1
"Oshkosh, WI",2011,7,5,88,68,72,0,0,0,5.82,31.1
"Oshkosh, WI",2011,7,6,87,65,68,0.17,0,0,4.92,16.1
"Oshkosh, WI",2011,7,7,87,65,67,0,0,0,4.25,16.1
"Oshkosh, WI",2011,7,8,83,62,67,0,0,0,4.47,18.1
"Oshkosh, WI",2011,7,9,87,67,71,0,0,0,7.61,25.9
"Oshkosh, WI",2011,7,10,87,71,74,0,0,0,6.49,19.9
"Oshkosh, WI",2011,7,11,85,69,70,0.65,0,0,6.93,47
"Oshkosh, WI",2011,7,12,87,60,70,0,0,0,6.26,15
"Oshkosh, WI",2011,7,13,77,57,62,0,0,0,8.5,21.9
"Oshkosh, WI",2011,7,14,74,62,66,0,0,0,6.71,19.9
"Oshkosh, WI",2011,7,15,79,66,69,0,0,0,4.25,18.1
"Oshkosh, WI",2011,7,16,87,65,71,0,0,0,7.16,18.1
"Oshkosh, WI",2011,7,17,86,60,74,0,0,0,7.83,40
"Oshkosh, WI",2011,7,18,95,61,78,0.09,0,0,6.04,35.1
"Oshkosh, WI",2011,7,19,91,63,76,0.12,0,0,3.13,32
"Oshkosh, WI",2011,7,20,92,67,73,0.49,0,0,10.29,29.1
"Oshkosh, WI",2011,7,21,96,67,80,0,0,0,6.26,21
"Oshkosh, WI",2011,7,22,84,67,69,0,0,0,5.37,18.1
"Oshkosh, WI",2011,7,23,89,69,71,0,0,0,6.49,30
"Oshkosh, WI",2011,7,24,88,67,69,1.08,0,0,4.25,44.1
"Oshkosh, WI",2011,7,25,82,64,66,0,0,0,5.14,19.9
"Oshkosh, WI",2011,7,26,84,64,67,0,0,0,5.82,16.1
"Oshkosh, WI",2011,7,27,81,64,65,0,0,0,6.26,21.9
"Oshkosh, WI",2011,7,28,81,63,73,0.7,0,0,3.36,16.1
"Oshkosh, WI",2011,7,29,82,67,69,0.22,0,0,2.91,17
"Oshkosh, WI",2011,7,30,87,69,71,0,0,0,6.26,49
"Oshkosh, WI",2011,7,31,89,69,73,0,0,0,5.59,23.9
"Oshkosh, WI",2011,8,1,90,73,75,0,0,0,2.24,10.1
"Oshkosh, WI",2011,8,2,86,75,77,0.05,0,0,6.49,23
"Oshkosh, WI",2011,8,3,84,71,73,0.04,0,0,7.61,21
"Oshkosh, WI",2011,8,4,86,66,69,0,0,0,2.91,10.1
"Oshkosh, WI",2011,8,5,84,66,69,0,0,0,3.36,12.1
"Oshkosh, WI",2011,8,6,84,69,73,0,0,0,4.03,32
"Oshkosh, WI",2011,8,7,86,67,69,0.47,0,0,4.92,21
"Oshkosh, WI",2011,8,8,80,65,66,0,0,0,NA,12.1
"Oshkosh, WI",2011,8,9,78,64,68,0,0,0,9.62,29.1
"Oshkosh, WI",2011,8,10,78,57,58,0.02,0,0,7.38,23
"Oshkosh, WI",2011,8,11,76,58,62,0,0,0,5.14,16.1
"Oshkosh, WI",2011,8,12,83,62,65,0,0,0,5.37,19.9
"Oshkosh, WI",2011,8,13,83,62,65,0.48,0,0,7.16,23.9
"Oshkosh, WI",2011,8,14,76,59,63,0,0,0,7.16,21
"Oshkosh, WI",2011,8,15,76,59,61,0,0,0,2.91,13
"Oshkosh, WI",2011,8,16,82,61,65,0,0,0,4.7,17
"Oshkosh, WI",2011,8,17,85,61,66,0,0,0,5.14,18.1
"Oshkosh, WI",2011,8,18,83,58,61,0,0,0,4.03,13
"Oshkosh, WI",2011,8,19,83,61,63,0,0,0,6.04,16.1
"Oshkosh, WI",2011,8,20,86,63,67,0,0,0,4.03,18.1
"Oshkosh, WI",2011,8,21,78,60,61,0,0,0,7.16,25.1
"Oshkosh, WI",2011,8,22,77,58,59,0.02,0,0,4.47,15
"Oshkosh, WI",2011,8,23,81,59,66,0,0,0,9.4,25.9
"Oshkosh, WI",2011,8,24,80,65,70,0.08,0,0,10.51,32
"Oshkosh, WI",2011,8,25,86,61,65,0,0,0,5.59,19.9
"Oshkosh, WI",2011,8,26,79,60,63,0,0,0,7.61,21
"Oshkosh, WI",2011,8,27,83,63,67,0,0,0,8.05,19.9
"Oshkosh, WI",2011,8,28,80,56,60,0,0,0,5.82,17
"Oshkosh, WI",2011,8,29,76,57,61,0,0,0,4.92,17
"Oshkosh, WI",2011,8,30,81,61,65,0,0,0,6.26,19.9
"Oshkosh, WI",2011,8,31,75,61,66,0.24,0,0,4.7,19.9
"Oshkosh, WI",2011,9,1,80,61,66,0,0,0,7.61,23
"Oshkosh, WI",2011,9,2,87,66,77,0,0,0,6.93,53
"Oshkosh, WI",2011,9,3,81,66,71,0.53,0,0,5.82,25.9
"Oshkosh, WI",2011,9,4,76,54,55,0.61,0,0,10.29,25.1
"Oshkosh, WI",2011,9,5,68,46,47,0,0,0,7.38,23
"Oshkosh, WI",2011,9,6,61,45,46,0,0,0,4.25,16.1
"Oshkosh, WI",2011,9,7,67,46,48,0,0,0,5.82,21.9
"Oshkosh, WI",2011,9,8,71,48,54,0,0,0,8.05,23
"Oshkosh, WI",2011,9,9,72,50,56,0,0,0,4.25,14.1
"Oshkosh, WI",2011,9,10,78,52,58,0,0,0,2.91,13
"Oshkosh, WI",2011,9,11,81,52,60,0,0,0,4.47,18.1
"Oshkosh, WI",2011,9,12,82,52,64,0,0,0,8.5,30
"Oshkosh, WI",2011,9,13,85,49,58,0,0,0,8.05,23.9
"Oshkosh, WI",2011,9,14,66,40,50,0,0,0,9.84,25.1
"Oshkosh, WI",2011,9,15,58,37,38,0,0,0,5.82,21
"Oshkosh, WI",2011,9,16,59,37,44,0,0,0,2.68,17
"Oshkosh, WI",2011,9,17,58,43,51,0,0,0,5.82,23.9
"Oshkosh, WI",2011,9,18,66,51,58,0,0,0,8.05,23.9
"Oshkosh, WI",2011,9,19,66,57,57,0.56,0,0,6.71,21
"Oshkosh, WI",2011,9,20,70,49,50,0,0,0,8.5,25.9
"Oshkosh, WI",2011,9,21,73,50,55,0.02,0,0,9.62,25.9
"Oshkosh, WI",2011,9,22,62,50,51,0.01,0,0,6.26,18.1
"Oshkosh, WI",2011,9,23,57,42,46,0,0,0,2.01,12.1
"Oshkosh, WI",2011,9,24,57,43,43,0.02,0,0,4.7,19.9
"Oshkosh, WI",2011,9,25,60,43,53,0,0,0,7.16,17
"Oshkosh, WI",2011,9,26,59,53,58,0.95,0,0,11.41,36.9
"Oshkosh, WI",2011,9,27,66,54,55,0.41,0,0,7.16,21
"Oshkosh, WI",2011,9,28,62,51,52,0,0,0,4.25,16.1
"Oshkosh, WI",2011,9,29,68,51,53,0,0,0,13.2,44.1
"Oshkosh, WI",2011,9,30,65,44,44,0.35,0,0,14.99,44.1
"Oshkosh, WI",2011,10,1,65,36,36,0,0,0,4.92,17
"Oshkosh, WI",2011,10,2,57,36,36,0,0,0,3.36,14.1
"Oshkosh, WI",2011,10,3,68,36,46,0,0,0,2.91,13
"Oshkosh, WI",2011,10,4,69,46,46,0,0,0,3.13,10.1
"Oshkosh, WI",2011,10,5,72,46,51,0,0,0,5.37,17
"Oshkosh, WI",2011,10,6,79,50,51,0,0,0,5.14,19.9
"Oshkosh, WI",2011,10,7,82,50,59,0,0,0,11.18,30
"Oshkosh, WI",2011,10,8,82,58,61,0,0,0,10.51,23.9
"Oshkosh, WI",2011,10,9,82,55,55,0,0,0,7.16,19.9
"Oshkosh, WI",2011,10,10,80,53,53,0,0,0,6.04,25.1
"Oshkosh, WI",2011,10,11,76,53,58,0,0,0,6.71,21.9
"Oshkosh, WI",2011,10,12,78,58,61,0.84,0,0,4.25,21
"Oshkosh, WI",2011,10,13,75,59,59,0,0,0,8.5,25.1
"Oshkosh, WI",2011,10,14,61,45,45,0.51,0,0,14.54,36
"Oshkosh, WI",2011,10,15,51,45,45,0.01,0,0,14.76,40
"Oshkosh, WI",2011,10,16,57,45,47,0,0,0,11.18,38
"Oshkosh, WI",2011,10,17,59,43,43,0,0,0,9.84,36.9
"Oshkosh, WI",2011,10,18,58,37,38,0,0,0,7.16,25.1
"Oshkosh, WI",2011,10,19,53,37,37,0.01,0,0,17.9,38
"Oshkosh, WI",2011,10,20,49,37,43,0.01,0,0,16.55,35.1
"Oshkosh, WI",2011,10,21,44,33,34,0,0,0,4.47,17
"Oshkosh, WI",2011,10,22,54,34,35,0,0,0,3.8,14.1
"Oshkosh, WI",2011,10,23,62,35,35,0,0,0,4.25,21
"Oshkosh, WI",2011,10,24,60,35,40,0.3,0,0,6.49,28
"Oshkosh, WI",2011,10,25,61,35,47,0.05,0,0,13.42,36.9
"Oshkosh, WI",2011,10,26,51,40,41,0.02,0,0,8.28,23.9
"Oshkosh, WI",2011,10,27,50,38,38,0,0,0,3.58,15
"Oshkosh, WI",2011,10,28,50,31,33,0,0,0,2.68,17
"Oshkosh, WI",2011,10,29,53,32,32,0,0,0,5.14,15
"Oshkosh, WI",2011,10,30,50,31,41,0,0,0,7.16,30
"Oshkosh, WI",2011,10,31,50,41,41,0.23,0,0,3.13,12.1
"Oshkosh, WI",2011,11,1,45,37,37,0,0,0,8.05,30
"Oshkosh, WI",2011,11,2,64,37,48,0,0,0,9.84,31.1
"Oshkosh, WI",2011,11,3,48,37,39,1.05,0,0,8.72,23
"Oshkosh, WI",2011,11,4,49,28,28,0,0,0,3.13,12.1
"Oshkosh, WI",2011,11,5,52,28,37,0,0,0,10.29,23
"Oshkosh, WI",2011,11,6,56,37,49,0,0,0,14.54,36
"Oshkosh, WI",2011,11,7,59,40,40,0,0,0,5.82,19.9
"Oshkosh, WI",2011,11,8,58,38,40,0.58,0,0,10.29,28
"Oshkosh, WI",2011,11,9,43,39,39,0.89,0,0,18.12,36.9
"Oshkosh, WI",2011,11,10,43,30,32,1.1,0.5,0,7.38,17
"Oshkosh, WI",2011,11,11,37,28,28,0.11,0,1,7.61,21
"Oshkosh, WI",2011,11,12,43,28,32,0,0,0,10.07,28
"Oshkosh, WI",2011,11,13,55,32,47,0,0,0,11.41,29.1
"Oshkosh, WI",2011,11,14,57,37,37,0.01,0,0,8.95,32
"Oshkosh, WI",2011,11,15,52,36,39,0,0,0,8.28,35.1
"Oshkosh, WI",2011,11,16,56,29,29,0,0,0,9.17,31.1
"Oshkosh, WI",2011,11,17,38,23,23,0,0,0,7.16,23
"Oshkosh, WI",2011,11,18,34,22,33,0,0,0,13.87,36.9
"Oshkosh, WI",2011,11,19,46,33,41,0,0,0,9.4,23.9
"Oshkosh, WI",2011,11,20,43,31,31,0.14,0,0,6.93,23
"Oshkosh, WI",2011,11,21,32,26,29,0,0,0,2.46,10.1
"Oshkosh, WI",2011,11,22,38,29,35,0,0,0,7.61,19.9
"Oshkosh, WI",2011,11,23,40,26,27,0,0,0,3.8,17
"Oshkosh, WI",2011,11,24,40,27,39,0,0,0,13.65,32
"Oshkosh, WI",2011,11,25,47,39,44,0,0,0,11.41,28
"Oshkosh, WI",2011,11,26,51,44,50,0,0,0,8.28,23
"Oshkosh, WI",2011,11,27,52,36,36,0.54,0,0,11.41,29.1
"Oshkosh, WI",2011,11,28,36,29,29,0,0,0,3.36,13
"Oshkosh, WI",2011,11,29,36,26,32,0,0,0,16.33,35.1
"Oshkosh, WI",2011,11,30,36,20,20,0,0,0,6.04,16.1
"Oshkosh, WI",2011,12,1,43,20,25,0,0,0,6.71,17
"Oshkosh, WI",2011,12,2,38,19,19,0.03,0,0,6.71,25.1
"Oshkosh, WI",2011,12,3,37,19,37,0.1,0,0,9.62,25.1
"Oshkosh, WI",2011,12,4,46,36,36,0.72,0,0,7.16,21.9
"Oshkosh, WI",2011,12,5,37,29,30,0,0,0,9.62,19.9
"Oshkosh, WI",2011,12,6,31,19,19,0,0,0,6.04,15
"Oshkosh, WI",2011,12,7,29,19,23,0,0,0,7.61,21
"Oshkosh, WI",2011,12,8,26,19,23,0,0,0,7.83,31.1
"Oshkosh, WI",2011,12,9,33,14,14,0,0,0,7.38,23
"Oshkosh, WI",2011,12,10,22,8,9,0,0,0,8.28,23
"Oshkosh, WI",2011,12,11,27,9,27,0,0,0,13.87,28
"Oshkosh, WI",2011,12,12,45,26,35,0,0,0,6.93,18.1
"Oshkosh, WI",2011,12,13,41,35,36,0,0,0,0.89,8.9
"Oshkosh, WI",2011,12,14,41,34,36,0.03,0,0,5.14,23
"Oshkosh, WI",2011,12,15,48,36,39,0.16,0,0,14.32,42.9
"Oshkosh, WI",2011,12,16,48,25,25,0,0,0,6.04,23
"Oshkosh, WI",2011,12,17,29,21,22,0.01,0,0,4.7,17
"Oshkosh, WI",2011,12,18,30,20,24,0,0,0,11.86,30
"Oshkosh, WI",2011,12,19,40,24,34,0,0,0,8.05,23
"Oshkosh, WI",2011,12,20,41,30,30,0,0,0,3.8,12.1
"Oshkosh, WI",2011,12,21,35,30,32,0,0,0,1.79,14.1
"Oshkosh, WI",2011,12,22,40,30,30,0.03,0.5,0,7.61,18.1
"Oshkosh, WI",2011,12,23,34,13,13,0,0,0,7.38,21
"Oshkosh, WI",2011,12,24,29,13,21,0.02,0.1,0,9.17,25.1
"Oshkosh, WI",2011,12,25,37,20,33,0,0,0,10.07,31.1
"Oshkosh, WI",2011,12,26,38,27,27,0,0,0,12.97,35.1
"Oshkosh, WI",2011,12,27,43,27,35,0,0,0,13.42,35.1
"Oshkosh, WI",2011,12,28,37,13,14,0,0,0,6.04,18.1
"Oshkosh, WI",2011,12,29,32,13,32,0.01,0,0,7.61,19.9
"Oshkosh, WI",2011,12,30,37,29,30,0,0,0,8.5,21.9
"Oshkosh, WI",2011,12,31,33,19,20,0,0,NA,5.14,19.9
"Oshkosh, WI",2012,1,1,36,20,32,0.18,0.2,0,15.43,44.1
"Oshkosh, WI",2012,1,2,33,17,17,0.02,0.1,0,16.11,36
"Oshkosh, WI",2012,1,3,21,6,6,0,0,0,8.28,21
